Pattern 1,Pattern 2,Pattern 3,Pattern 4,Pattern 5,Pattern 6,Pattern 7,Pattern 8,Pattern 9,Pattern 10,Pattern 11,Pattern 12,Pattern 13,Pattern 14,Pattern 15,Pattern 16,Contact_perimeter_8_Async
31,49,40,53,40,68,59,94,47,48,70,96,55,96,92,151,1014
47,54,52,68,53,69,66,74,60,60,64,78,61,79,80,124,1044
180,89,93,70,89,64,44,42,86,50,63,40,77,36,39,27,976
8,25,23,55,27,54,40,103,24,37,59,104,52,108,102,268,890
3,21,15,38,17,36,23,100,14,25,45,92,43,94,93,430,704
98,84,90,60,97,59,63,57,78,77,72,49,59,56,51,39,1092
54,57,45,56,47,68,67,85,50,50,77,90,61,92,78,112,1040
3,12,10,41,10,33,21,90,12,16,33,93,41,93,90,491,632
108,93,102,67,106,75,56,39,97,73,75,31,59,35,43,30,1080
12,29,25,55,26,57,41,106,27,48,60,95,56,96,104,252,914
537,99,103,20,105,19,19,6,96,24,24,5,21,7,3,1,594
25,35,42,61,42,71,44,93,38,58,68,86,58,86,96,186,980
23,35,35,66,37,65,61,89,38,56,64,94,61,96,92,177,1006
40,47,44,70,48,55,38,94,43,40,63,89,70,93,90,165,962
385,116,124,27,119,41,29,7,117,36,35,8,31,3,8,3,766
100,76,80,67,73,70,65,52,75,63,64,58,75,51,51,69,1048
9,14,11,55,17,46,31,99,18,24,48,103,45,109,103,357,778
471,109,111,20,110,34,29,2,110,27,32,6,20,5,3,0,674
137,95,85,52,79,83,65,49,91,61,81,43,62,37,45,24,1054
585,96,93,17,98,17,10,9,95,12,23,4,13,9,8,0,526
126,93,80,68,83,58,65,52,88,52,66,52,70,55,47,34,1046
392,109,109,37,108,36,32,11,108,28,36,15,39,14,10,5,752
131,82,68,63,74,67,69,51,82,58,73,48,57,54,51,61,1024
153,100,92,60,99,58,75,34,102,58,63,43,51,50,36,15,1054
7,14,11,35,12,37,26,75,15,12,37,86,33,87,76,526,594
33,42,27,49,31,75,51,101,42,39,79,98,45,102,101,174,972
0,6,4,35,5,32,6,77,2,9,37,72,38,73,73,620,484
199,90,100,60,99,63,48,32,89,50,63,40,62,39,31,24,964
31,40,40,61,40,72,48,96,44,62,68,82,57,82,100,166,1002
568,97,111,16,109,17,10,1,100,19,12,6,15,4,4,0,550
42,48,52,84,45,71,57,82,52,59,60,84,87,77,86,103,1060
127,86,94,69,91,67,51,48,86,61,64,46,72,43,48,36,1038
81,70,61,77,68,60,65,67,68,65,69,58,72,65,65,78,1060
515,109,106,19,105,25,21,5,110,19,23,4,19,3,6,0,614
347,115,112,46,111,35,40,10,116,30,33,17,46,16,11,4,808
607,90,96,16,95,14,17,2,90,20,13,5,17,4,2,1,518
447,100,107,34,108,33,22,9,100,31,34,7,33,8,9,7,688
13,29,32,54,24,65,38,102,31,39,55,104,60,96,104,243,910
90,85,70,74,69,71,63,59,87,56,68,51,73,50,61,62,1056
388,117,119,28,115,29,38,10,117,39,25,11,32,7,10,4,774
35,48,49,60,49,64,54,83,50,42,62,96,58,96,85,158,992
19,34,32,60,28,51,39,105,35,45,46,97,63,93,106,236,918
550,100,106,16,106,23,13,5,99,23,24,1,17,1,4,1,574
343,113,107,46,101,40,41,15,111,30,36,20,54,14,13,5,812
184,105,106,60,106,59,41,35,108,43,56,34,57,34,38,23,966
128,84,80,63,78,71,60,54,77,60,76,50,72,48,47,41,1040
18,27,28,55,22,60,37,102,27,31,54,109,61,103,102,253,886
133,94,101,69,93,69,52,42,96,54,59,47,75,39,44,22,1040
302,115,114,40,120,41,46,15,116,47,46,13,33,19,16,6,874
32,48,36,64,44,57,46,92,45,43,68,83,59,91,89,192,954
475,106,116,26,115,23,23,4,109,34,19,3,24,2,7,3,668
897,43,43,1,44,4,4,0,43,4,5,0,0,1,0,0,200
514,108,107,17,104,23,23,7,106,24,22,5,22,2,5,0,622
5,15,13,48,15,38,25,98,16,21,39,100,45,102,99,410,720
0,9,8,32,6,36,9,93,10,15,33,86,33,84,94,541,572
41,54,56,79,60,66,61,74,65,59,59,78,64,82,85,106,1062
8,17,13,32,11,28,10,92,11,13,32,85,40,83,86,528,576
37,36,43,65,43,75,37,91,42,44,69,91,59,91,97,169,964
67,66,62,75,55,74,63,71,67,55,66,75,81,68,72,72,1068
191,103,96,65,99,42,62,34,102,52,46,37,63,40,33,24,988
58,66,55,83,64,45,71,79,61,59,59,80,79,89,74,67,1094
237,98,109,38,103,69,48,28,97,55,64,32,45,26,27,13,942
140,94,77,63,77,62,59,53,85,46,71,49,72,49,44,48,1006
15,38,26,62,23,55,57,105,34,51,56,99,69,96,101,202,980
72,66,71,69,73,73,56,64,71,60,70,65,62,67,69,81,1052
970,28,27,2,27,2,1,0,28,0,2,0,2,0,0,0,120
62,65,61,67,56,72,51,74,65,44,67,77,72,72,74,110,1012
45,56,50,55,53,59,52,95,42,62,76,79,66,82,81,136,1022
43,56,47,71,52,57,61,84,52,47,66,89,70,94,80,120,1034
12,20,20,55,26,54,28,100,22,31,58,97,47,103,102,314,822
1065,6,6,0,6,0,0,0,6,0,0,0,0,0,0,0,24
170,94,101,47,101,76,61,32,97,64,73,36,44,36,35,22,1022
33,48,45,65,40,69,32,94,52,38,60,85,66,80,98,184,942
1034,14,13,0,13,0,1,0,14,0,0,0,0,0,0,0,56
41,62,55,73,62,62,49,87,57,58,74,71,71,78,82,107,1048
30,48,47,72,48,73,51,82,52,53,70,79,67,80,86,151,1012
188,99,103,53,102,62,64,26,100,59,60,35,53,34,27,24,1000
84,63,59,72,64,75,58,69,71,64,72,59,59,64,77,79,1048
3,10,13,33,10,37,20,83,9,14,35,92,37,89,82,522,598
300,107,109,49,110,45,45,14,116,41,37,20,39,21,23,13,862
194,108,107,62,109,48,55,29,108,54,50,29,60,31,29,16,988
627,97,93,13,95,12,16,0,97,12,14,0,11,2,0,0,490
35,43,49,66,44,67,39,92,45,48,60,89,69,84,94,165,976
16,45,34,59,33,48,53,111,34,54,58,99,71,98,100,176,1004
18,29,35,66,23,58,48,101,30,49,45,106,77,94,102,208,960
807,56,61,10,61,8,3,0,56,7,8,1,10,1,0,0,292
516,103,104,22,102,22,21,9,99,26,24,5,28,3,5,0,620
41,46,49,58,40,74,59,84,45,56,66,90,68,81,83,149,1014
120,99,85,59,85,73,62,49,88,57,84,40,70,40,38,40,1048
62,74,75,66,75,71,58,68,75,60,70,67,65,67,69,67,1078
271,122,113,53,111,41,43,20,122,36,39,18,55,16,20,9,888
3,10,14,39,9,46,18,94,12,18,39,98,42,93,96,458,664
3,8,10,26,7,41,10,68,9,9,37,71,28,68,69,625,480
47,58,56,70,51,77,62,76,59,52,71,84,74,79,77,96,1060
76,68,72,86,82,56,55,60,70,62,64,57,74,67,62,78,1052
467,113,114,28,114,25,24,2,114,22,24,5,27,5,3,2,666
35,56,52,59,51,64,49,85,55,50,64,80,61,79,84,165,988
130,85,86,71,93,60,49,52,87,56,65,46,62,53,54,40,1024
106,85,79,56,75,73,68,55,83,54,71,63,62,59,53,47,1058
2,6,7,37,10,39,6,80,9,11,39,76,31,79,83,574,530
733,78,74,8,74,6,14,0,79,10,5,0,7,0,1,0,380
4,12,17,41,11,47,29,101,15,32,38,103,44,97,104,394,752
1065,6,6,0,6,0,0,0,6,0,0,0,0,0,0,0,24
60,62,66,62,68,70,64,71,62,68,72,71,60,73,71,89,1072
7,19,15,45,22,45,18,115,15,34,56,95,42,102,111,348,786
492,107,109,22,110,26,23,5,106,26,28,4,22,5,4,0,646
36,57,48,69,58,74,63,73,58,59,83,68,58,78,74,133,1042
530,105,109,15,106,26,17,4,104,20,24,5,19,2,3,0,596
4,6,6,29,7,27,2,54,5,6,29,50,29,51,53,731,362
900,45,44,2,44,1,3,0,45,2,1,0,2,0,0,0,194
44,51,44,78,45,61,53,83,53,43,60,86,75,87,85,141,1000
62,52,47,66,60,51,53,87,50,66,66,69,55,82,85,138,1008
85,69,61,89,65,65,61,65,72,48,66,70,82,74,68,49,1064
32,54,43,59,41,52,35,115,35,61,69,78,80,76,96,163,990
12,33,31,51,30,61,52,89,32,42,61,97,53,96,88,261,910
262,109,119,37,124,50,34,23,106,42,58,25,35,30,20,15,888
0,2,2,31,2,29,0,4,2,0,29,4,31,4,4,945,144
74,66,63,69,73,58,62,75,67,62,67,72,58,82,76,65,1074
3,10,14,37,9,45,14,94,11,20,39,92,41,87,95,478,642
76,50,60,74,62,73,48,70,61,56,64,72,61,74,81,107,1010
265,114,105,40,111,50,46,26,111,43,59,20,37,26,23,13,900
185,106,104,54,110,61,56,29,115,54,58,29,39,35,38,16,998
14,31,24,55,28,52,39,105,27,44,60,93,55,97,101,264,894
0,2,3,31,2,30,1,24,3,0,28,26,31,25,25,858,232
112,70,64,67,68,66,54,69,72,56,68,61,61,65,71,65,1022
9,20,15,46,15,44,26,92,10,12,54,101,56,101,82,406,712
441,110,112,30,114,33,23,6,110,24,35,7,28,9,6,1,694
18,33,32,61,34,55,44,106,33,45,57,104,59,106,106,196,964
75,70,69,77,63,65,60,62,69,54,60,67,84,61,61,92,1036
276,124,117,39,118,39,47,20,118,42,46,18,44,19,14,8,894
383,118,118,30,116,33,39,6,119,33,30,12,31,10,7,4,774
24,33,34,67,31,60,37,99,34,45,56,92,69,89,100,219,928
13,24,27,70,35,45,38,92,30,34,47,99,56,107,98,274,874
46,50,43,59,43,69,54,84,46,50,73,81,63,81,80,167,980
226,98,95,62,110,49,51,31,98,62,64,17,47,32,31,16,960
58,49,59,77,69,77,55,68,60,60,76,73,56,83,79,90,1056
0,8,7,25,3,28,1,43,2,2,30,41,35,37,37,790,302
119,90,92,67,89,50,64,52,88,66,49,52,72,49,50,40,1060
316,116,115,43,117,32,35,21,111,40,39,15,46,17,16,10,838
122,97,83,59,72,64,56,62,90,49,60,55,77,44,55,44,1028
402,118,120,31,115,33,27,8,117,24,29,13,37,8,7,0,738
474,116,112,23,111,27,22,5,117,19,25,4,23,3,6,2,654
215,105,106,63,111,53,47,27,108,55,55,20,55,25,30,14,962
944,35,34,1,34,1,2,0,35,1,1,0,1,0,0,0,148
26,32,37,63,32,50,24,106,33,34,44,101,67,96,107,237,884
133,89,72,74,84,55,61,58,84,60,72,42,67,54,53,31,1046
0,4,4,29,4,30,0,22,4,1,30,21,29,21,22,868,222
26,33,31,57,33,51,38,109,35,50,51,95,53,97,111,219,932
53,57,63,78,63,70,56,73,65,60,62,75,70,75,81,88,1064
1,2,5,34,3,33,2,42,4,4,29,43,34,41,44,768,326
100,69,80,77,92,63,55,58,76,77,68,47,58,59,65,45,1076
103,86,73,61,69,72,73,58,84,55,70,63,67,59,56,40,1074
680,88,81,10,80,14,12,2,87,5,14,2,12,1,1,0,426
341,106,109,42,110,36,44,13,107,46,36,14,40,15,14,16,822
18,28,31,63,31,68,35,99,29,34,67,103,62,103,100,218,922
394,108,115,34,117,38,27,9,111,34,37,9,29,11,12,4,752
52,49,60,59,51,76,60,86,49,67,67,90,68,81,86,88,1076
33,42,44,67,41,70,37,90,41,40,68,89,71,86,89,181,952
33,39,47,65,46,74,40,84,41,49,71,83,64,82,86,185,960
490,97,96,32,100,27,31,6,99,29,29,7,26,11,8,1,658
787,66,61,10,61,8,7,1,66,3,8,0,10,0,1,0,312
163,99,99,61,103,55,66,32,100,58,58,40,56,44,33,22,1028
245,113,113,47,108,48,50,23,112,44,44,29,53,24,22,14,924
22,36,41,59,29,71,38,91,35,37,60,97,72,85,90,226,916
187,98,97,61,100,60,46,37,105,51,56,31,51,34,44,31,968
135,92,90,66,90,73,59,40,99,47,66,50,59,50,47,26,1034
24,36,36,63,36,51,36,96,27,36,60,96,72,96,87,237,900
8,20,18,52,20,46,25,86,19,18,49,91,51,93,85,408,716
46,40,45,62,44,70,54,79,44,43,65,95,59,94,83,166,974
2,10,10,37,10,33,18,87,7,13,36,92,40,92,84,518,600
41,49,51,70,50,53,60,84,49,59,52,87,71,86,84,143,1024
211,102,99,60,96,61,44,36,100,48,60,29,65,26,34,18,952
7,18,25,37,19,49,30,110,15,33,46,114,46,108,107,325,820
53,59,53,82,64,57,61,67,58,44,69,78,72,89,66,117,1024
224,113,109,55,108,54,55,23,119,53,47,21,50,20,29,9,964
103,99,86,80,92,43,66,49,97,55,51,47,76,53,47,45,1062
23,21,27,59,28,77,38,97,34,40,65,101,45,102,110,222,922
57,61,56,73,61,63,63,73,59,51,70,80,70,85,71,96,1050
125,89,78,61,80,69,60,58,91,67,69,40,57,42,60,43,1048
360,114,121,28,124,35,35,11,112,39,40,14,27,17,9,3,800
305,124,124,32,119,42,32,22,115,38,46,16,46,11,13,4,850
12,40,37,43,32,62,37,107,33,39,64,102,55,97,100,229,924
453,113,116,31,112,28,25,2,118,23,19,7,30,3,7,2,682
329,116,114,44,110,43,37,14,116,33,39,16,48,12,14,4,826
91,93,83,64,84,59,63,65,88,64,65,54,68,55,60,33,1092
123,69,80,69,80,69,65,47,72,59,66,64,66,64,50,46,1044
70,83,65,65,69,53,61,69,74,42,66,70,70,74,60,98,1024
676,89,90,10,90,12,5,0,89,6,12,0,10,0,0,0,424
86,85,74,58,71,73,69,70,80,78,75,50,66,47,65,42,1108
19,13,23,71,23,61,33,83,25,30,49,96,59,96,95,313,820
33,45,37,53,39,67,57,94,48,39,66,104,48,106,97,156,996
71,65,69,67,70,64,52,71,66,59,64,68,65,69,72,97,1032
6,14,14,34,12,36,9,85,12,15,36,79,38,77,83,539,568
0,2,2,31,3,34,4,33,3,2,34,35,29,36,34,807,288
416,117,113,25,112,26,25,18,108,29,34,10,35,9,9,3,724
40,56,60,53,54,65,50,91,54,65,61,80,61,74,89,136,1028
30,42,37,67,41,57,41,103,40,42,63,97,65,101,101,162,980
48,40,47,54,43,69,43,90,42,52,63,88,56,84,92,178,958
