Pattern 1,Pattern 2,Pattern 3,Pattern 4,Pattern 5,Pattern 6,Pattern 7,Pattern 8,Pattern 9,Pattern 10,Pattern 11,Pattern 12,Pattern 13,Pattern 14,Pattern 15,Pattern 16,Contact_perimeter_8_Async
61,57,52,60,51,73,61,83,58,56,71,83,60,82,84,97,1048
16,32,36,50,33,54,35,95,31,40,52,94,54,91,94,282,866
2,7,6,33,5,33,8,60,7,6,32,61,34,60,60,675,426
165,89,95,62,91,66,51,41,92,50,59,48,63,44,44,29,996
2,9,11,34,10,34,16,78,9,6,33,90,35,89,78,555,554
83,75,76,74,76,65,61,60,80,60,60,62,69,62,65,61,1066
756,72,72,8,72,6,5,2,70,6,8,1,10,1,0,0,344
24,39,48,64,41,67,53,89,41,50,58,101,69,94,91,160,1008
73,68,63,70,70,60,78,62,68,65,67,70,63,77,62,73,1086
216,92,92,61,89,63,59,30,94,48,58,41,62,38,32,14,966
358,109,106,40,100,34,49,16,104,44,33,18,51,12,11,4,820
35,42,39,55,33,70,52,94,41,50,65,93,62,87,93,178,978
307,120,107,53,111,31,43,18,120,34,35,14,49,18,18,11,848
15,29,34,65,36,68,39,87,35,40,64,91,57,93,93,243,910
17,31,36,58,45,59,40,103,28,56,71,92,52,101,100,200,968
160,91,95,49,93,69,53,42,99,52,59,47,43,45,50,42,992
15,29,29,75,32,66,54,90,38,49,60,95,63,98,99,197,980
139,89,103,55,100,68,54,42,90,67,64,43,57,40,43,35,1036
48,61,47,75,51,55,63,85,57,56,63,78,75,82,81,112,1048
682,88,87,7,85,11,12,0,88,9,9,2,9,0,0,0,428
176,94,102,60,94,64,54,35,95,49,55,48,67,40,36,20,996
118,88,92,66,92,64,60,48,84,60,68,52,70,52,44,31,1060
1,2,7,33,2,34,6,48,7,3,24,56,33,51,53,729,368
14,19,22,60,25,49,27,93,21,21,50,102,55,105,95,331,792
135,97,83,64,89,60,60,50,98,53,65,43,57,49,51,35,1032
74,66,68,65,67,77,46,73,70,58,72,63,62,62,77,89,1030
37,40,43,66,42,66,56,88,43,62,62,85,64,84,91,160,1010
91,62,74,69,70,77,67,55,69,66,66,68,66,64,62,63,1068
265,103,121,47,123,50,40,16,100,49,55,25,48,27,13,7,906
3,15,16,35,12,38,22,89,12,17,37,95,42,91,86,479,646
186,87,91,71,96,63,50,31,93,47,62,38,60,43,37,34,966
18,31,31,59,41,49,31,102,35,33,55,100,45,110,106,243,892
1,4,3,33,5,29,3,39,3,5,32,36,32,38,38,788,308
87,78,70,74,70,69,59,62,79,59,68,54,73,54,63,70,1050
159,92,107,60,107,56,63,34,93,77,55,35,59,35,35,22,1048
631,93,86,20,89,12,14,3,91,10,17,0,19,3,1,0,482
100,67,85,62,74,86,41,63,64,62,78,60,76,49,60,62,1030
150,98,100,70,87,62,58,41,92,59,55,42,89,29,35,22,1034
306,104,105,53,104,47,40,18,109,41,41,18,49,17,23,14,850
43,65,48,54,43,73,66,84,62,58,71,75,62,70,81,134,1036
3,8,11,35,7,33,22,76,13,9,24,92,34,88,81,553,564
1,3,4,29,3,33,0,33,3,0,32,34,30,33,33,818,270
0,2,3,30,1,31,1,31,2,0,29,33,32,31,31,832,258
303,110,114,40,110,48,43,16,109,42,45,21,45,17,15,11,860
20,27,32,59,29,60,41,101,26,51,58,96,63,93,100,233,928
42,55,58,67,50,73,59,79,55,57,65,84,75,76,79,115,1048
43,56,58,69,49,73,46,89,57,56,63,81,77,72,90,110,1038
105,63,77,73,79,58,48,62,63,55,60,69,71,71,62,73,1014
28,35,31,69,37,53,39,94,34,41,60,88,64,94,93,229,912
140,96,90,70,100,56,63,39,100,54,62,42,56,52,43,26,1040
13,20,22,59,24,50,25,98,25,29,47,96,52,98,103,328,802
83,72,73,65,68,60,73,64,77,62,50,76,65,71,69,61,1080
158,89,89,62,98,56,55,46,97,61,57,40,45,49,54,33,1014
48,56,49,69,48,61,59,89,51,66,65,75,75,74,84,120,1046
40,47,55,62,52,67,45,91,47,59,64,85,65,82,91,137,1016
107,65,79,67,72,82,57,52,80,56,60,67,59,60,67,59,1036
173,107,115,49,112,63,59,26,105,60,62,33,54,30,24,17,1018
51,50,41,78,46,63,48,88,61,46,57,81,62,86,99,132,1000
65,55,59,64,55,92,67,67,70,66,73,72,53,68,82,81,1076
30,43,45,75,35,74,49,89,49,51,58,89,79,79,95,149,1010
161,88,83,67,84,74,49,46,92,49,71,41,62,42,50,30,996
3,17,18,27,13,40,26,95,15,23,37,99,34,94,93,455,680
207,104,107,66,115,51,55,21,109,53,54,26,53,34,26,8,982
177,104,98,49,103,74,53,34,103,54,80,27,45,32,33,23,996
674,88,82,11,81,15,13,1,91,6,11,2,9,1,4,0,434
34,34,35,62,39,69,57,85,36,52,71,91,56,95,87,186,978
29,33,40,57,37,67,27,96,35,37,62,93,58,90,98,230,894
33,43,44,67,46,67,56,78,47,45,65,90,61,92,82,173,984
218,116,101,59,103,45,52,33,110,46,53,24,63,26,27,13,956
9,15,14,48,13,37,28,96,16,31,35,92,48,91,97,419,720
66,73,66,65,69,50,65,76,62,54,64,80,73,83,65,78,1064
295,114,114,48,111,42,40,20,114,43,39,17,51,14,20,7,870
173,102,97,36,95,76,57,45,96,67,80,30,44,28,39,24,1016
44,53,47,58,53,59,60,84,52,45,66,93,53,99,83,140,1010
121,92,86,57,82,67,57,59,91,56,64,54,62,50,58,33,1048
26,33,35,67,33,48,43,110,32,51,47,104,70,102,109,179,978
168,97,88,66,90,59,59,41,96,53,62,38,65,40,40,27,1006
29,40,51,77,45,68,49,80,48,47,54,93,75,87,88,158,998
316,118,117,47,116,33,29,21,118,31,32,18,48,17,21,7,826
65,61,62,85,59,73,66,65,68,63,63,69,81,66,72,71,1082
13,29,27,51,27,56,46,95,27,37,58,102,53,102,93,273,886
364,111,116,38,116,36,40,8,111,43,36,10,38,10,8,4,804
22,35,35,61,34,56,41,107,32,55,58,93,65,92,104,199,964
67,70,66,71,68,70,65,71,67,69,75,63,72,65,68,62,1094
390,114,118,29,118,36,28,11,115,37,35,6,28,6,12,6,758
1,6,8,36,9,49,19,74,9,13,47,82,32,83,77,544,576
277,111,120,39,124,45,41,19,106,52,54,17,40,21,14,9,896
97,91,83,61,79,67,73,57,90,72,64,50,66,46,56,37,1100
643,95,87,9,88,13,18,2,93,10,16,2,10,3,0,0,474
1,7,8,38,9,32,6,61,8,3,32,65,36,66,62,655,442
481,113,113,23,106,30,25,1,118,15,18,11,25,4,6,0,648
6,12,11,43,15,38,22,85,9,13,45,93,42,97,82,476,642
397,110,122,23,124,28,36,10,105,50,35,8,26,10,5,0,778
735,71,75,12,76,12,4,0,73,8,11,0,9,1,2,0,366
32,51,54,65,49,81,49,85,47,60,80,77,74,72,81,132,1034
250,106,108,66,113,43,34,22,111,33,43,25,56,30,27,22,884
41,59,68,80,61,64,59,69,59,54,57,83,87,76,69,103,1058
474,108,99,35,104,19,32,7,108,24,24,6,30,11,7,1,670
8,16,18,43,17,36,25,104,12,27,39,104,48,103,100,389,744
19,34,26,67,33,42,41,104,30,34,53,103,64,110,100,229,916
866,56,53,1,53,0,3,0,56,0,0,0,1,0,0,0,226
103,83,80,66,77,68,63,55,70,51,78,64,82,61,42,46,1054
572,96,96,17,94,26,16,4,97,14,23,6,18,4,5,1,546
497,105,106,24,108,30,20,4,106,20,31,5,21,7,5,0,632
0,6,3,36,6,28,1,61,3,5,34,54,36,57,58,701,394
442,109,108,32,107,28,28,10,109,30,27,7,33,6,10,3,702
272,115,122,48,121,40,46,14,115,47,39,20,49,19,14,8,902
9,13,23,41,18,57,35,103,18,30,47,118,41,113,108,315,830
483,102,113,22,113,31,15,8,101,30,32,4,23,4,7,1,650
16,26,19,52,24,60,34,105,21,31,70,101,52,106,100,272,866
164,97,100,59,80,71,55,41,92,56,56,43,84,23,36,32,1004
212,105,101,61,97,60,49,29,105,45,56,29,65,25,29,21,950
907,41,41,3,41,5,1,0,41,1,5,0,3,0,0,0,184
54,56,65,62,63,78,66,74,60,75,72,74,60,72,78,80,1096
133,81,83,77,83,58,46,52,80,50,59,50,78,50,51,58,994
953,34,34,0,34,0,0,0,34,0,0,0,0,0,0,0,136
25,31,32,69,30,58,43,97,29,37,58,104,73,102,95,206,938
1,7,6,32,6,29,7,65,6,11,30,60,33,60,64,672,434
2,13,12,34,11,30,8,71,11,12,31,66,37,65,69,617,490
36,48,50,61,39,69,52,94,51,48,55,100,69,89,97,131,1022
75,66,73,62,69,72,62,66,68,64,66,71,64,67,68,76,1064
218,102,106,36,101,68,53,32,101,56,64,33,42,28,31,18,962
991,23,23,0,23,2,1,0,23,1,2,0,0,0,0,0,100
139,102,85,48,79,71,77,46,110,59,57,47,46,41,54,28,1058
74,66,58,72,60,68,71,62,66,59,70,66,70,68,62,97,1048
860,53,54,2,55,2,2,0,53,3,3,0,1,1,0,0,234
82,62,62,86,82,65,65,57,71,65,76,57,57,77,66,59,1078
17,20,23,48,19,57,35,109,25,42,48,105,47,101,114,279,870
0,1,1,31,1,31,0,0,1,0,31,0,31,0,0,961,128
0,9,8,30,10,28,13,76,10,5,29,83,27,85,77,599,508
215,103,113,54,99,60,46,26,102,38,47,44,69,30,25,18,940
133,86,87,67,81,59,45,61,88,52,51,55,71,49,63,41,1012
359,104,113,38,113,44,33,13,105,43,43,12,37,12,14,6,800
167,87,94,71,102,57,43,41,95,50,57,41,55,49,49,31,984
0,4,6,26,2,34,2,41,4,2,30,43,30,39,41,785,308
81,60,74,63,71,79,58,68,68,74,68,66,58,63,76,62,1078
18,34,36,55,34,63,54,92,34,46,61,102,57,100,92,211,960
180,101,102,48,98,54,69,37,98,68,53,39,55,35,34,18,1028
77,72,74,65,80,65,66,66,73,74,70,60,58,66,67,56,1096
224,122,106,49,107,39,68,22,118,46,44,28,52,29,18,17,962
89,79,71,73,67,76,59,61,85,55,66,57,71,53,67,60,1054
44,54,56,78,55,61,64,76,54,55,60,87,79,86,76,104,1060
347,118,112,47,113,31,37,14,117,34,33,11,47,12,13,3,810
68,59,72,72,69,81,56,62,70,65,67,66,64,63,73,82,1060
329,114,122,37,124,34,30,19,111,42,39,15,38,17,16,2,830
266,105,102,47,110,46,50,26,104,51,55,22,40,30,25,10,914
267,102,105,54,107,45,47,23,103,47,46,26,51,28,24,14,902
98,84,93,72,86,82,64,41,92,72,67,42,71,35,49,41,1086
72,72,66,57,68,57,74,72,67,70,64,70,60,72,67,81,1080
0,2,4,34,4,32,1,54,6,7,28,50,30,50,58,729,368
9,24,19,50,18,40,41,101,25,29,38,108,50,107,102,328,822
287,110,109,42,113,50,46,17,112,40,52,22,36,26,19,8,880
145,83,87,68,88,55,60,49,84,65,55,48,66,49,50,37,1032
1,4,4,29,3,29,0,35,3,2,29,33,31,32,34,820,270
164,90,104,59,107,64,57,33,93,67,64,37,53,40,36,21,1028
45,49,59,68,50,73,52,83,52,59,61,86,74,77,86,115,1040
143,76,89,87,85,63,50,40,88,55,47,48,79,44,52,43,1008
96,88,84,62,80,73,56,62,80,60,77,54,74,50,54,39,1070
21,38,31,57,29,62,48,100,41,49,57,92,56,90,103,215,950
80,80,65,75,71,64,63,69,79,54,71,63,70,69,68,48,1078
57,59,56,69,55,63,43,86,59,46,62,80,70,79,86,119,1002
123,86,94,62,88,73,67,42,85,69,68,48,69,42,41,32,1070
13,24,26,43,33,46,34,91,21,27,56,100,39,107,88,341,796
244,105,108,51,105,52,50,25,108,44,46,34,51,31,28,7,932
315,114,108,37,106,45,45,20,110,37,47,22,43,20,16,4,852
370,132,127,31,127,22,37,5,129,27,25,10,34,10,2,1,782
56,69,65,57,64,78,70,69,70,62,76,73,57,72,70,81,1084
4,13,15,40,15,55,22,93,12,22,56,95,41,95,92,419,710
8,22,20,39,18,40,25,98,17,18,43,103,46,101,93,398,726
371,117,110,40,112,28,38,13,115,30,32,14,40,16,11,2,784
61,44,55,58,50,79,52,73,47,52,71,84,60,79,76,148,984
129,74,87,83,82,65,62,44,80,67,54,52,82,47,50,31,1058
21,47,47,51,40,75,61,88,46,58,69,91,59,84,87,165,1022
448,100,105,27,108,40,31,5,103,35,40,6,21,9,8,3,704
13,32,24,46,22,53,40,106,28,32,55,106,52,104,102,274,874
100,70,79,71,82,79,52,54,73,62,79,53,65,56,57,57,1046
121,89,80,65,82,71,70,48,88,59,74,50,64,52,47,29,1068
11,17,20,47,22,54,27,90,22,23,51,97,40,99,95,374,754
229,113,114,41,108,53,52,27,107,48,53,32,53,26,21,12,948
59,65,63,75,61,63,59,72,63,49,63,80,79,78,70,90,1048
368,113,116,41,122,26,36,10,113,41,32,8,35,14,10,4,794
20,31,36,53,32,58,47,103,33,43,52,112,55,108,105,201,958
44,57,57,89,63,65,58,70,63,47,65,81,77,87,76,90,1060
396,105,114,37,109,42,25,9,112,27,30,16,35,11,16,5,740
30,43,45,68,47,59,46,93,44,45,60,96,65,98,94,156,994
457,124,115,17,112,23,22,12,119,20,25,5,25,2,7,4,670
29,47,53,58,51,71,49,93,42,52,74,96,65,94,88,127,1034
660,89,88,11,86,13,9,4,88,10,12,2,14,0,3,0,448
67,63,64,69,66,64,79,63,70,68,59,75,60,77,70,75,1094
156,101,104,59,96,63,61,35,105,58,51,41,63,33,39,24,1028
0,7,7,26,5,36,5,61,5,4,36,62,30,60,59,686,412
109,87,90,67,89,69,56,49,90,62,65,46,65,45,52,48,1050
14,12,16,43,16,51,12,96,18,22,45,90,37,90,102,425,684
347,114,128,33,123,45,27,9,114,35,40,15,38,10,9,2,802
103,74,74,54,66,69,61,62,69,54,66,69,67,61,57,83,1018
136,88,88,53,83,81,51,51,83,52,81,50,63,45,46,38,1018
80,67,66,68,66,52,54,80,60,57,59,76,75,76,73,80,1040
